timestamp,model_name,accuracy,precision,recall,f1_score,top_3_accuracy,training_time,inference_latency,model_size_mb
2026-05-11 23:20:18,logistic_regression,0.8435667752442997,0.8506902603497397,0.8435667752442997,0.8447187930637898,0.9578175895765473,63.055527687072754,4.519915347767187e-06,6.209723472595215
2026-05-11 23:20:30,naive_bayes,0.8050895765472312,0.8389177334856176,0.8050895765472312,0.7988760260430537,0.9438110749185668,0.497971773147583,4.2473260276868985e-06,12.416617393493652
